Repetition,Sample size,Reliability,metric,kind,category,type
72,10.0,0.8453222236612572,r2,7.0,all,data
72,10.0,0.8144892391633828,r2,4.0,all,data
72,10.0,0.8296093145337685,r2,6.0,all,data
73,10.0,0.9087079068308667,correlation,all,all,data
73,10.0,0.25822921006977456,correlation,shuffled,all,data
73,10.0,0.9069151480411575,correlation,2.0,all,data
73,10.0,0.9133071528341123,correlation,5.0,all,data
73,10.0,0.9107749408508234,correlation,1.0,all,data
73,10.0,0.8574850639345727,correlation,0.0,all,data
73,10.0,0.9119010842867846,correlation,3.0,all,data
73,10.0,0.9423551914109971,correlation,7.0,all,data
73,10.0,0.8665813742356064,correlation,4.0,all,data
73,10.0,0.921748685261194,correlation,6.0,all,data
73,10.0,0.009559312638580932,MSE,all,all,data
73,10.0,0.07666481892091649,MSE,shuffled,all,data
73,10.0,0.011865079365079367,MSE,2.0,all,data
73,10.0,0.009628378378378379,MSE,5.0,all,data
73,10.0,0.00846030042918455,MSE,1.0,all,data
73,10.0,0.008045977011494254,MSE,0.0,all,data
73,10.0,0.011743589743589744,MSE,3.0,all,data
73,10.0,0.012166666666666666,MSE,7.0,all,data
73,10.0,0.01,MSE,4.0,all,data
73,10.0,0.01050438596491228,MSE,6.0,all,data
73,10.0,0.8022329985889252,r2,all,all,data
73,10.0,-0.5406819351041636,r2,shuffled,all,data
73,10.0,0.7779994881591488,r2,2.0,all,data
73,10.0,0.8535281957731429,r2,5.0,all,data
73,10.0,0.7923460155516169,r2,1.0,all,data
73,10.0,0.6411561449383638,r2,0.0,all,data
73,10.0,0.7560802023822618,r2,3.0,all,data
73,10.0,0.8862624769651793,r2,7.0,all,data
73,10.0,0.8012849624662731,r2,4.0,all,data
73,10.0,0.8521500219104652,r2,6.0,all,data
74,10.0,0.9038472429309953,correlation,all,all,data
74,10.0,0.23301608295674592,correlation,shuffled,all,data
74,10.0,0.9265147454772759,correlation,2.0,all,data
74,10.0,0.9022226151083762,correlation,5.0,all,data
74,10.0,0.8958329302700168,correlation,1.0,all,data
74,10.0,0.7678738827749126,correlation,0.0,all,data
74,10.0,0.9222999123861353,correlation,3.0,all,data
74,10.0,0.9285035367479362,correlation,7.0,all,data
74,10.0,0.9007910315017734,correlation,4.0,all,data
74,10.0,0.9194446030756791,correlation,6.0,all,data
74,10.0,0.010187546193643756,MSE,all,all,data
74,10.0,0.0731670362158167,MSE,shuffled,all,data
74,10.0,0.008047619047619048,MSE,2.0,all,data
74,10.0,0.012702702702702701,MSE,5.0,all,data
74,10.0,0.010429184549356225,MSE,1.0,all,data
74,10.0,0.008362068965517241,MSE,0.0,all,data
74,10.0,0.00973076923076923,MSE,3.0,all,data
74,10.0,0.010095238095238096,MSE,7.0,all,data
74,10.0,0.01012962962962963,MSE,4.0,all,data
74,10.0,0.010635964912280704,MSE,6.0,all,data
74,10.0,0.8113989228882732,r2,all,all,data
74,10.0,-0.521621759304034,r2,shuffled,all,data
74,10.0,0.8385220277375474,r2,2.0,all,data
74,10.0,0.8387186239835852,r2,5.0,all,data
74,10.0,0.7944854192439801,r2,1.0,all,data
74,10.0,0.6175320829220139,r2,0.0,all,data
74,10.0,0.8390001757160428,r2,3.0,all,data
74,10.0,0.8546053677501408,r2,7.0,all,data
74,10.0,0.8245850272946378,r2,4.0,all,data
74,10.0,0.7697925219707367,r2,6.0,all,data
75,10.0,0.9028384014253381,correlation,all,all,data
75,10.0,0.2592052107894871,correlation,shuffled,all,data
75,10.0,0.8994040212312759,correlation,2.0,all,data
75,10.0,0.9145801424225483,correlation,5.0,all,data
75,10.0,0.9056353167546034,correlation,1.0,all,data
75,10.0,0.8829371745374924,correlation,0.0,all,data
75,10.0,0.9068569146217283,correlation,3.0,all,data
75,10.0,0.913696227410186,correlation,7.0,all,data
75,10.0,0.8880507782694341,correlation,4.0,all,data
75,10.0,0.8786130832351849,correlation,6.0,all,data
75,10.0,0.010086844050258685,MSE,all,all,data
75,10.0,0.07480783444198079,MSE,shuffled,all,data
75,10.0,0.010698412698412698,MSE,2.0,all,data
75,10.0,0.009572072072072071,MSE,5.0,all,data
75,10.0,0.009622675250357654,MSE,1.0,all,data
75,10.0,0.007931034482758621,MSE,0.0,all,data
75,10.0,0.010384615384615386,MSE,3.0,all,data
75,10.0,0.010928571428571428,MSE,7.0,all,data
75,10.0,0.012055555555555557,MSE,4.0,all,data
75,10.0,0.010789473684210526,MSE,6.0,all,data
75,10.0,0.7997356303428859,r2,all,all,data
75,10.0,-0.5058268678028943,r2,shuffled,all,data
75,10.0,0.8283754242303465,r2,2.0,all,data
75,10.0,0.8352416377340982,r2,5.0,all,data
75,10.0,0.7838719586514011,r2,1.0,all,data
75,10.0,0.7580462619138926,r2,0.0,all,data
75,10.0,0.799528134034642,r2,3.0,all,data
75,10.0,0.8224912344659725,r2,7.0,all,data
75,10.0,0.7874313329540193,r2,4.0,all,data
75,10.0,0.8125099701251985,r2,6.0,all,data
76,10.0,0.9052945130169439,correlation,all,all,data
76,10.0,0.24278300997336025,correlation,shuffled,all,data
76,10.0,0.9297034476387606,correlation,2.0,all,data
76,10.0,0.8933644222993445,correlation,5.0,all,data
76,10.0,0.9013181371969984,correlation,1.0,all,data
76,10.0,0.8200693301735076,correlation,0.0,all,data
76,10.0,0.9158566003398403,correlation,3.0,all,data
76,10.0,0.9298582760500833,correlation,7.0,all,data
76,10.0,0.8959322544333114,correlation,4.0,all,data
76,10.0,0.9097836261393143,correlation,6.0,all,data
76,10.0,0.009860495195861052,MSE,all,all,data
76,10.0,0.07221914264597191,MSE,shuffled,all,data
76,10.0,0.008261904761904762,MSE,2.0,all,data
76,10.0,0.011227477477477479,MSE,5.0,all,data
76,10.0,0.00922925608011445,MSE,1.0,all,data
76,10.0,0.00925287356321839,MSE,0.0,all,data
76,10.0,0.010935897435897438,MSE,3.0,all,data
76,10.0,0.012595238095238097,MSE,7.0,all,data
76,10.0,0.011324074074074075,MSE,4.0,all,data
76,10.0,0.01199561403508772,MSE,6.0,all,data
76,10.0,0.8248576384060392,r2,all,all,data
76,10.0,-0.4725264335641779,r2,shuffled,all,data
76,10.0,0.8570236996996643,r2,2.0,all,data
76,10.0,0.8273385307569316,r2,5.0,all,data
76,10.0,0.8258289914764407,r2,1.0,all,data
76,10.0,0.7121770607322944,r2,0.0,all,data
76,10.0,0.8297463962419871,r2,3.0,all,data
76,10.0,0.8624194078031723,r2,7.0,all,data
76,10.0,0.7760617084411263,r2,4.0,all,data
76,10.0,0.806056573110548,r2,6.0,all,data
77,10.0,0.9039502985081875,correlation,all,all,data
77,10.0,0.26865563325085406,correlation,shuffled,all,data
77,10.0,0.915078788471364,correlation,2.0,all,data
77,10.0,0.8830649196599534,correlation,5.0,all,data
77,10.0,0.9032541451842695,correlation,1.0,all,data
77,10.0,0.7666676073745704,correlation,0.0,all,data
77,10.0,0.9020244868357494,correlation,3.0,all,data
77,10.0,0.923972261531626,correlation,7.0,all,data
77,10.0,0.9151416354056816,correlation,4.0,all,data
77,10.0,0.9168099985468783,correlation,6.0,all,data
77,10.0,0.00908259423503326,MSE,all,all,data
77,10.0,0.07386271249076128,MSE,shuffled,all,data
77,10.0,0.008182539682539684,MSE,2.0,all,data
77,10.0,0.008975225225225225,MSE,5.0,all,data
77,10.0,0.00894134477825465,MSE,1.0,all,data
77,10.0,0.009626436781609196,MSE,0.0,all,data
77,10.0,0.008846153846153847,MSE,3.0,all,data
77,10.0,0.011166666666666667,MSE,7.0,all,data
77,10.0,0.009351851851851853,MSE,4.0,all,data
77,10.0,0.010942982456140352,MSE,6.0,all,data
77,10.0,0.8177040769011095,r2,all,all,data
77,10.0,-0.4215872501499027,r2,shuffled,all,data
77,10.0,0.8256683975055887,r2,2.0,all,data
77,10.0,0.8121725123594206,r2,5.0,all,data
77,10.0,0.8103550572262842,r2,1.0,all,data
77,10.0,0.6117794891573458,r2,0.0,all,data
77,10.0,0.8123738103975694,r2,3.0,all,data
77,10.0,0.8721172747380345,r2,7.0,all,data
77,10.0,0.8195519108199814,r2,4.0,all,data
77,10.0,0.8549665763072822,r2,6.0,all,data
78,10.0,0.9001520580082801,correlation,all,all,data
78,10.0,0.274139025441618,correlation,shuffled,all,data
78,10.0,0.8919887594315231,correlation,2.0,all,data
78,10.0,0.8941905025223786,correlation,5.0,all,data
78,10.0,0.8958386806034635,correlation,1.0,all,data
78,10.0,0.8290060025530536,correlation,0.0,all,data
78,10.0,0.9342021310025244,correlation,3.0,all,data
78,10.0,0.9307265626286759,correlation,7.0,all,data
78,10.0,0.9050103604266645,correlation,4.0,all,data
78,10.0,0.881113247560262,correlation,6.0,all,data
78,10.0,0.009545454545454546,MSE,all,all,data
78,10.0,0.07479859571322987,MSE,shuffled,all,data
78,10.0,0.011531746031746032,MSE,2.0,all,data
78,10.0,0.011171171171171173,MSE,5.0,all,data
78,10.0,0.00859263233190272,MSE,1.0,all,data
78,10.0,0.00899425287356322,MSE,0.0,all,data
78,10.0,0.009948717948717949,MSE,3.0,all,data
78,10.0,0.007833333333333333,MSE,7.0,all,data
78,10.0,0.00949074074074074,MSE,4.0,all,data
78,10.0,0.014013157894736844,MSE,6.0,all,data
78,10.0,0.8062329930038357,r2,all,all,data
78,10.0,-0.4007247279595352,r2,shuffled,all,data
78,10.0,0.7917804371142445,r2,2.0,all,data
78,10.0,0.781154283351377,r2,5.0,all,data
78,10.0,0.8200052128108668,r2,1.0,all,data
78,10.0,0.5718769373837569,r2,0.0,all,data
78,10.0,0.8241215331648364,r2,3.0,all,data
78,10.0,0.8505982332043248,r2,7.0,all,data
78,10.0,0.80848661234727,r2,4.0,all,data
78,10.0,0.738907009325336,r2,6.0,all,data
79,10.0,0.9084058406250834,correlation,all,all,data
79,10.0,0.2704123015515437,correlation,shuffled,all,data
79,10.0,0.9223795256816882,correlation,2.0,all,data
79,10.0,0.8941080503283071,correlation,5.0,all,data
79,10.0,0.9028651121493185,correlation,1.0,all,data
79,10.0,0.8863551990673125,correlation,0.0,all,data
79,10.0,0.9054756891469574,correlation,3.0,all,data
79,10.0,0.9273185755761542,correlation,7.0,all,data
79,10.0,0.9086580123562579,correlation,4.0,all,data
79,10.0,0.9386296739260791,correlation,6.0,all,data
79,10.0,0.010089615668883962,MSE,all,all,data
79,10.0,0.0765678122690318,MSE,shuffled,all,data
79,10.0,0.007285714285714285,MSE,2.0,all,data
79,10.0,0.013536036036036038,MSE,5.0,all,data
79,10.0,0.010280758226037197,MSE,1.0,all,data
79,10.0,0.006436781609195403,MSE,0.0,all,data
79,10.0,0.011423076923076923,MSE,3.0,all,data
79,10.0,0.011523809523809523,MSE,7.0,all,data
79,10.0,0.009824074074074074,MSE,4.0,all,data
79,10.0,0.008596491228070175,MSE,6.0,all,data
79,10.0,0.8219688783647614,r2,all,all,data
79,10.0,-0.4249180050479697,r2,shuffled,all,data
79,10.0,0.8273213516970543,r2,2.0,all,data
79,10.0,0.7610727218780498,r2,5.0,all,data
79,10.0,0.8213095797792715,r2,1.0,all,data
79,10.0,0.7986879770992366,r2,0.0,all,data
79,10.0,0.8227928985227573,r2,3.0,all,data
79,10.0,0.8411431572988727,r2,7.0,all,data
79,10.0,0.8345647211311218,r2,4.0,all,data
79,10.0,0.8688497886192933,r2,6.0,all,data
80,10.0,0.9003971565334703,correlation,all,all,data
80,10.0,0.2796955701179505,correlation,shuffled,all,data
80,10.0,0.9056835032416423,correlation,2.0,all,data
80,10.0,0.9257076487714443,correlation,5.0,all,data
80,10.0,0.8981706502397762,correlation,1.0,all,data
80,10.0,0.8010606009549217,correlation,0.0,all,data
80,10.0,0.8763066819329968,correlation,3.0,all,data
80,10.0,0.9253053223574631,correlation,7.0,all,data
80,10.0,0.9136817241960534,correlation,4.0,all,data
80,10.0,0.8876096983927694,correlation,6.0,all,data
80,10.0,0.010131189948263118,MSE,all,all,data
80,10.0,0.07321600147819661,MSE,shuffled,all,data
80,10.0,0.010111111111111112,MSE,2.0,all,data
80,10.0,0.009504504504504506,MSE,5.0,all,data
80,10.0,0.009411659513590846,MSE,1.0,all,data
80,10.0,0.012183908045977012,MSE,0.0,all,data
80,10.0,0.010653846153846156,MSE,3.0,all,data
80,10.0,0.010404761904761905,MSE,7.0,all,data
80,10.0,0.013111111111111112,MSE,4.0,all,data
80,10.0,0.010460526315789474,MSE,6.0,all,data
80,10.0,0.8138888252465319,r2,all,all,data
80,10.0,-0.42148358059104285,r2,shuffled,all,data
80,10.0,0.8422980181355405,r2,2.0,all,data
80,10.0,0.7954930666275799,r2,5.0,all,data
80,10.0,0.8081379049938404,r2,1.0,all,data
80,10.0,0.6567971155584166,r2,0.0,all,data
80,10.0,0.7891345550519073,r2,3.0,all,data
80,10.0,0.835121603491582,r2,7.0,all,data
80,10.0,0.8334158339629434,r2,4.0,all,data
80,10.0,0.8334648370497427,r2,6.0,all,data
81,10.0,0.9031785024905886,correlation,all,all,data
81,10.0,0.26521056019372297,correlation,shuffled,all,data
81,10.0,0.9145306519132949,correlation,2.0,all,data
81,10.0,0.8939071968666404,correlation,5.0,all,data
81,10.0,0.8946373242774109,correlation,1.0,all,data
81,10.0,0.850899722858193,correlation,0.0,all,data
81,10.0,0.9138032582233216,correlation,3.0,all,data
81,10.0,0.9287807633774018,correlation,7.0,all,data
81,10.0,0.9208131860001334,correlation,4.0,all,data
81,10.0,0.9012017714260974,correlation,6.0,all,data
81,10.0,0.01001108647450111,MSE,all,all,data
81,10.0,0.07721914264597193,MSE,shuffled,all,data
81,10.0,0.009341269841269843,MSE,2.0,all,data
81,10.0,0.010146396396396399,MSE,5.0,all,data
81,10.0,0.009520743919885551,MSE,1.0,all,data
81,10.0,0.008189655172413794,MSE,0.0,all,data
81,10.0,0.011820512820512821,MSE,3.0,all,data
81,10.0,0.013785714285714288,MSE,7.0,all,data
81,10.0,0.009703703703703704,MSE,4.0,all,data
81,10.0,0.01315789473684211,MSE,6.0,all,data
81,10.0,0.8124063485536324,r2,all,all,data
81,10.0,-0.43943760579033664,r2,shuffled,all,data
81,10.0,0.8524078834477433,r2,2.0,all,data
81,10.0,0.7859056796492425,r2,5.0,all,data
81,10.0,0.8040901544397039,r2,1.0,all,data
81,10.0,0.7584327718290924,r2,0.0,all,data
81,10.0,0.8285443325691499,r2,3.0,all,data
81,10.0,0.7862033802533831,r2,7.0,all,data
81,10.0,0.8247946225702969,r2,4.0,all,data
81,10.0,0.8102761316717856,r2,6.0,all,data
82,10.0,0.898910453267675,correlation,all,all,data
82,10.0,0.30109698926277184,correlation,shuffled,all,data
82,10.0,0.904978591698399,correlation,2.0,all,data
82,10.0,0.8966911457442401,correlation,5.0,all,data
82,10.0,0.9048659992596068,correlation,1.0,all,data
82,10.0,0.816181211772203,correlation,0.0,all,data
82,10.0,0.8838359405454992,correlation,3.0,all,data
82,10.0,0.9024642778360404,correlation,7.0,all,data
82,10.0,0.8781667148752196,correlation,4.0,all,data
82,10.0,0.9162727494817137,correlation,6.0,all,data
82,10.0,0.010145048041389507,MSE,all,all,data
82,10.0,0.07478935698447893,MSE,shuffled,all,data
82,10.0,0.00923015873015873,MSE,2.0,all,data
82,10.0,0.011981981981981983,MSE,5.0,all,data
82,10.0,0.009595851216022891,MSE,1.0,all,data
82,10.0,0.010402298850574712,MSE,0.0,all,data
82,10.0,0.011256410256410257,MSE,3.0,all,data
82,10.0,0.014142857142857145,MSE,7.0,all,data
82,10.0,0.010861111111111113,MSE,4.0,all,data
82,10.0,0.008355263157894737,MSE,6.0,all,data
82,10.0,0.7985698804204826,r2,all,all,data
82,10.0,-0.39653808710869654,r2,shuffled,all,data
82,10.0,0.814376324663756,r2,2.0,all,data
82,10.0,0.8066512705375914,r2,5.0,all,data
82,10.0,0.7937044368888414,r2,1.0,all,data
82,10.0,0.6329332681787303,r2,0.0,all,data
82,10.0,0.7853650677890553,r2,3.0,all,data
82,10.0,0.8396039472822516,r2,7.0,all,data
82,10.0,0.7559597144846979,r2,4.0,all,data
82,10.0,0.878065282265649,r2,6.0,all,data
83,10.0,0.901646649130869,correlation,all,all,data
83,10.0,0.266935550740529,correlation,shuffled,all,data
83,10.0,0.8871937925169477,correlation,2.0,all,data
83,10.0,0.8913771890816188,correlation,5.0,all,data
83,10.0,0.9001042037213202,correlation,1.0,all,data
83,10.0,0.8601246723154867,correlation,0.0,all,data
83,10.0,0.9105467709028774,correlation,3.0,all,data
83,10.0,0.9344210658360411,correlation,7.0,all,data
83,10.0,0.9029630053085418,correlation,4.0,all,data
83,10.0,0.9229550373860222,correlation,6.0,all,data
83,10.0,0.009866962305986698,MSE,all,all,data
83,10.0,0.0763728750923873,MSE,shuffled,all,data
83,10.0,0.01130952380952381,MSE,2.0,all,data
83,10.0,0.011722972972972973,MSE,5.0,all,data
83,10.0,0.009206008583690988,MSE,1.0,all,data
83,10.0,0.007040229885057472,MSE,0.0,all,data
83,10.0,0.009717948717948718,MSE,3.0,all,data
83,10.0,0.009023809523809524,MSE,7.0,all,data
83,10.0,0.011740740740740743,MSE,4.0,all,data
83,10.0,0.00912280701754386,MSE,6.0,all,data
83,10.0,0.8005890352136209,r2,all,all,data
83,10.0,-0.5527022394744527,r2,shuffled,all,data
83,10.0,0.7829454727460918,r2,2.0,all,data
83,10.0,0.8057252933253468,r2,5.0,all,data
83,10.0,0.779844127981869,r2,1.0,all,data
83,10.0,0.8193307226771094,r2,0.0,all,data
83,10.0,0.8370080714620576,r2,3.0,all,data
83,10.0,0.8628406977367185,r2,7.0,all,data
83,10.0,0.8151448181476176,r2,4.0,all,data
83,10.0,0.8549315976316633,r2,6.0,all,data
84,10.0,0.903576791408242,correlation,all,all,data
84,10.0,0.29515928955860193,correlation,shuffled,all,data
84,10.0,0.9061078000499069,correlation,2.0,all,data
84,10.0,0.9010752969847775,correlation,5.0,all,data
84,10.0,0.8974926425344867,correlation,1.0,all,data
84,10.0,0.7697455240287692,correlation,0.0,all,data
84,10.0,0.918304779712346,correlation,3.0,all,data
84,10.0,0.9372942690213372,correlation,7.0,all,data
84,10.0,0.9078960043265895,correlation,4.0,all,data
84,10.0,0.931949226270067,correlation,6.0,all,data
84,10.0,0.010983000739098303,MSE,all,all,data
84,10.0,0.07715077605321508,MSE,shuffled,all,data
84,10.0,0.01169047619047619,MSE,2.0,all,data
84,10.0,0.01176801801801802,MSE,5.0,all,data
84,10.0,0.010135908440629471,MSE,1.0,all,data
84,10.0,0.012155172413793104,MSE,0.0,all,data
84,10.0,0.012012820512820514,MSE,3.0,all,data
84,10.0,0.017023809523809524,MSE,7.0,all,data
84,10.0,0.010870370370370372,MSE,4.0,all,data
84,10.0,0.009934210526315792,MSE,6.0,all,data
84,10.0,0.7951415532484035,r2,all,all,data
84,10.0,-0.4301322362258768,r2,shuffled,all,data
84,10.0,0.8397890180399984,r2,2.0,all,data
84,10.0,0.7542505007439232,r2,5.0,all,data
84,10.0,0.7794669595970701,r2,1.0,all,data
84,10.0,0.6662122766682846,r2,0.0,all,data
84,10.0,0.7677442091732471,r2,3.0,all,data
84,10.0,0.8339157005219374,r2,7.0,all,data
84,10.0,0.818176620257869,r2,4.0,all,data
84,10.0,0.8732580177635735,r2,6.0,all,data
85,10.0,0.904843648171958,correlation,all,all,data
85,10.0,0.31859844502503204,correlation,shuffled,all,data
85,10.0,0.9017693785786555,correlation,2.0,all,data
85,10.0,0.9154499577770181,correlation,5.0,all,data
85,10.0,0.8960496757440237,correlation,1.0,all,data
85,10.0,0.8702251587908737,correlation,0.0,all,data
85,10.0,0.9329232790219613,correlation,3.0,all,data
85,10.0,0.9054083835295419,correlation,7.0,all,data
85,10.0,0.9145513722546919,correlation,4.0,all,data
85,10.0,0.9149634522597763,correlation,6.0,all,data
85,10.0,0.009371766444937176,MSE,all,all,data
85,10.0,0.07338229859571323,MSE,shuffled,all,data
85,10.0,0.011738095238095238,MSE,2.0,all,data
85,10.0,0.011103603603603605,MSE,5.0,all,data
85,10.0,0.009200643776824035,MSE,1.0,all,data
85,10.0,0.00577586206896552,MSE,0.0,all,data
85,10.0,0.006064102564102565,MSE,3.0,all,data
85,10.0,0.011452380952380953,MSE,7.0,all,data
85,10.0,0.008453703703703703,MSE,4.0,all,data
85,10.0,0.010219298245614036,MSE,6.0,all,data
85,10.0,0.8167677255596778,r2,all,all,data
85,10.0,-0.392565285746449,r2,shuffled,all,data
85,10.0,0.8402558547405343,r2,2.0,all,data
85,10.0,0.7826935242217412,r2,5.0,all,data
85,10.0,0.803762660141998,r2,1.0,all,data
85,10.0,0.6512724822474472,r2,0.0,all,data
85,10.0,0.8519561228430247,r2,3.0,all,data
85,10.0,0.8571800165823998,r2,7.0,all,data
85,10.0,0.8260742529869541,r2,4.0,all,data
85,10.0,0.850221152231118,r2,6.0,all,data
86,10.0,0.9052773893404049,correlation,all,all,data
86,10.0,0.2490826289441801,correlation,shuffled,all,data
86,10.0,0.9117754556142725,correlation,2.0,all,data
86,10.0,0.880389163736312,correlation,5.0,all,data
86,10.0,0.9062996496805764,correlation,1.0,all,data
86,10.0,0.858210786798926,correlation,0.0,all,data
86,10.0,0.923344702000556,correlation,3.0,all,data
86,10.0,0.92196075983015,correlation,7.0,all,data
86,10.0,0.8971275555891648,correlation,4.0,all,data
86,10.0,0.9168753144579572,correlation,6.0,all,data
86,10.0,0.009468773096821878,MSE,all,all,data
86,10.0,0.07521711012564672,MSE,shuffled,all,data
86,10.0,0.0101984126984127,MSE,2.0,all,data
86,10.0,0.011137387387387388,MSE,5.0,all,data
86,10.0,0.009123748211731045,MSE,1.0,all,data
86,10.0,0.007442528735632183,MSE,0.0,all,data
86,10.0,0.008782051282051282,MSE,3.0,all,data
86,10.0,0.012119047619047621,MSE,7.0,all,data
86,10.0,0.009342592592592593,MSE,4.0,all,data
86,10.0,0.009013157894736843,MSE,6.0,all,data
86,10.0,0.7985136713424393,r2,all,all,data
86,10.0,-0.5316840423128686,r2,shuffled,all,data
86,10.0,0.8104639076926917,r2,2.0,all,data
86,10.0,0.7901034083521187,r2,5.0,all,data
86,10.0,0.800477796990531,r2,1.0,all,data
86,10.0,0.7425265784670592,r2,0.0,all,data
86,10.0,0.8439687464670954,r2,3.0,all,data
86,10.0,0.7622913554588556,r2,7.0,all,data
86,10.0,0.7821829311218848,r2,4.0,all,data
86,10.0,0.7715558446422061,r2,6.0,all,data
87,10.0,0.9081025220136877,correlation,all,all,data
87,10.0,0.2658546102079277,correlation,shuffled,all,data
87,10.0,0.9255807723321262,correlation,2.0,all,data
87,10.0,0.9037631791749113,correlation,5.0,all,data
87,10.0,0.8954056865187222,correlation,1.0,all,data
87,10.0,0.7829302532109815,correlation,0.0,all,data
87,10.0,0.9292600144778443,correlation,3.0,all,data
87,10.0,0.9367380723689956,correlation,7.0,all,data
87,10.0,0.9262502218231264,correlation,4.0,all,data
87,10.0,0.9154839636897395,correlation,6.0,all,data
87,10.0,0.009757945306725795,MSE,all,all,data
87,10.0,0.07225517368810053,MSE,shuffled,all,data
87,10.0,0.009460317460317459,MSE,2.0,all,data
87,10.0,0.011768018018018018,MSE,5.0,all,data
87,10.0,0.009472460658082976,MSE,1.0,all,data
87,10.0,0.011982758620689656,MSE,0.0,all,data
87,10.0,0.007948717948717949,MSE,3.0,all,data
87,10.0,0.008904761904761905,MSE,7.0,all,data
87,10.0,0.010703703703703705,MSE,4.0,all,data
87,10.0,0.01010964912280702,MSE,6.0,all,data
87,10.0,0.796665428533875,r2,all,all,data
87,10.0,-0.43576851323160604,r2,shuffled,all,data
87,10.0,0.8328245136903963,r2,2.0,all,data
87,10.0,0.8012470832677654,r2,5.0,all,data
87,10.0,0.7781281900426849,r2,1.0,all,data
87,10.0,0.6611669735164991,r2,0.0,all,data
87,10.0,0.8344478499117673,r2,3.0,all,data
87,10.0,0.8544121227659118,r2,7.0,all,data
87,10.0,0.7990169248905356,r2,4.0,all,data
87,10.0,0.7523282402351745,r2,6.0,all,data
88,10.0,0.9040266156486158,correlation,all,all,data
88,10.0,0.25771445573291296,correlation,shuffled,all,data
88,10.0,0.9358070911867705,correlation,2.0,all,data
88,10.0,0.9151869474182739,correlation,5.0,all,data
88,10.0,0.8940769158607794,correlation,1.0,all,data
88,10.0,0.883970860298245,correlation,0.0,all,data
88,10.0,0.9069058953045391,correlation,3.0,all,data
88,10.0,0.9322994790628393,correlation,7.0,all,data
88,10.0,0.8859207250576714,correlation,4.0,all,data
88,10.0,0.9259274008148543,correlation,6.0,all,data
88,10.0,0.009750554323725057,MSE,all,all,data
88,10.0,0.07497782705099779,MSE,shuffled,all,data
88,10.0,0.008023809523809523,MSE,2.0,all,data
88,10.0,0.009605855855855857,MSE,5.0,all,data
88,10.0,0.009180972818311874,MSE,1.0,all,data
88,10.0,0.006034482758620691,MSE,0.0,all,data
88,10.0,0.010692307692307692,MSE,3.0,all,data
88,10.0,0.010690476190476191,MSE,7.0,all,data
88,10.0,0.011731481481481483,MSE,4.0,all,data
88,10.0,0.017456140350877194,MSE,6.0,all,data
88,10.0,0.8071925212418928,r2,all,all,data
88,10.0,-0.4658484160634684,r2,shuffled,all,data
88,10.0,0.8817457751921991,r2,2.0,all,data
88,10.0,0.7855291356260843,r2,5.0,all,data
88,10.0,0.7885822361611308,r2,1.0,all,data
88,10.0,0.6639837616114345,r2,0.0,all,data
88,10.0,0.8170876816726447,r2,3.0,all,data
88,10.0,0.8372607806326879,r2,7.0,all,data
88,10.0,0.8199191539486264,r2,4.0,all,data
88,10.0,0.7887986318939718,r2,6.0,all,data
89,10.0,0.9022100152087802,correlation,all,all,data
89,10.0,0.27992293263419316,correlation,shuffled,all,data
89,10.0,0.9126465165188924,correlation,2.0,all,data
89,10.0,0.8744700945413619,correlation,5.0,all,data
89,10.0,0.8936846205795488,correlation,1.0,all,data
89,10.0,0.8066586907763622,correlation,0.0,all,data
89,10.0,0.9203891021342933,correlation,3.0,all,data
89,10.0,0.9318523460006352,correlation,7.0,all,data
89,10.0,0.9202249481481083,correlation,4.0,all,data
89,10.0,0.9348515440605561,correlation,6.0,all,data
89,10.0,0.009643385070214339,MSE,all,all,data
89,10.0,0.07298318551367332,MSE,shuffled,all,data
89,10.0,0.01027777777777778,MSE,2.0,all,data
89,10.0,0.010022522522522524,MSE,5.0,all,data
89,10.0,0.009443848354792563,MSE,1.0,all,data
89,10.0,0.012844827586206899,MSE,0.0,all,data
89,10.0,0.009307692307692308,MSE,3.0,all,data
89,10.0,0.0105,MSE,7.0,all,data
89,10.0,0.009314814814814816,MSE,4.0,all,data
89,10.0,0.0077192982456140355,MSE,6.0,all,data
89,10.0,0.8005735162883791,r2,all,all,data
89,10.0,-0.49984909055338145,r2,shuffled,all,data
89,10.0,0.8240549475561433,r2,2.0,all,data
89,10.0,0.7688893876931026,r2,5.0,all,data
89,10.0,0.7861208475236172,r2,1.0,all,data
89,10.0,0.6482530485168209,r2,0.0,all,data
89,10.0,0.8189200117220683,r2,3.0,all,data
89,10.0,0.8731942731177349,r2,7.0,all,data
89,10.0,0.8361586597697642,r2,4.0,all,data
89,10.0,0.8111743647904078,r2,6.0,all,data
90,10.0,0.9063406476896292,correlation,all,all,data
90,10.0,0.25761248047864643,correlation,shuffled,all,data
90,10.0,0.9119088279650234,correlation,2.0,all,data
90,10.0,0.891580432676596,correlation,5.0,all,data
90,10.0,0.9061751188704286,correlation,1.0,all,data
90,10.0,0.8566466980903767,correlation,0.0,all,data
90,10.0,0.9146727806015703,correlation,3.0,all,data
90,10.0,0.9171571245023136,correlation,7.0,all,data
90,10.0,0.8966705564632502,correlation,4.0,all,data
90,10.0,0.9377185313500765,correlation,6.0,all,data
90,10.0,0.00973669623059867,MSE,all,all,data
90,10.0,0.07579822616407983,MSE,shuffled,all,data
90,10.0,0.008801587301587302,MSE,2.0,all,data
90,10.0,0.010518018018018018,MSE,5.0,all,data
